Progress,Duration,Q_RecaptchaScore,Follow_Sports,Follow_Sports_Others,Special_Events,Freind_Family_Invitation,Famous_Player,Storyline_Rivalry,Halftime_Entertainment_Or_Shows,Lack_of_Interest_in_Sports,Time_Consuming,Rules_Complicated,No_Introduces,Matches_Excitement,Supporting_Favorite_Team,Specific_Players,Community_Camaraderie,Sports_Related_Content_n_News_Engagement,Info_about_MLS,Info_about_MLS_Others,Follow_MLS_or_not,Follow_MLS_Since,Why_Follow_MLS,MLS_Fan_Time,Favorite_MLS_team_ and_why,Favorite_Players,Watch_MLS games,Watch_MLS games_Others,MLS_Ticket_Plan,MLS_Season_Ticket_Price,MLS_Monthly_Ticket_Price,MLS_Single_Game_Ticket_Price,MLS_Ticket_Plan_Others,MLS_online_livestream_plan ,MLS_online_livestream_Season_Payment_Price,MLS_online_livestream_Monthly_Payment_Price,MLS_online_livestream_Single_Game_Payment_Price,MLS_online_livestream_plan_Other_Price,MLS_Improvements,MLS_Improvements.1,No_MLS_Lack_of_interest_in _sports,No_MLS_Unfamiliar_with_rules_of_soccer,No_MLS_have_other_preferred _sports,No_MLS_have_other_preferred _sports_name,Potential_Reason_to_MLS,Potential_Reason_to_MLS_Others,Watch_Other_Pro_Sports,Other_Watch_Other_Pro_Sports,How_Watch_Other_Pro_Sports,Other_How_Watch_Other_Pro_Sports,Other_Ticket_Plan,Other_Ticket_Plan_Season_Ticket_Price,Other_Ticket_Plan_Monthly_Ticke_Price,Other_Ticket_Plan_Single_Game_Ticket_Price,Other_Ticket_Plan_Others,Other_online_livestream_plan,Other_online_livestream_plan_Season_Payment_Price,Other_online_livestream_plan_Montly_Payment_Price,Other_online_livestream_plan_Single_Game_Payment_Price,Other_online_livestream_plan_Others_Price,Age,Gender,Ethnicity,Ethnicity_Other,Employment_Status,Employment_Status_Other,Annual_Household_Income,Additional_Comments,Follow_Sports_Dummy,All_Sports,alpine skiing,baseball,basketball,boxing,curling,equestrain,figure skating,football,formula 1,golf,gymnastics,ice hockey,mma,sailing,skateboarding,soccer,swboarding,swimming,tennis,ufc,volleyball
100,69,0.899999976,,,2.0,4.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,4.0,2.0,3.0,,"Rooting for local teams,The fast-paced nature of MLS games",,,,,,,,,,,,,,,,2,0,White or Caucasian,,Employed part-time,,2.0,,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,58,0.899999976,,,4.0,2.0,1.0,1.0,4.0,5.0,5.0,1.0,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,5.0,4.0,1.0,,"Marketing and advertising campaigns,Other (please specify)",interesting halftime performers,,,,,,,,,,,,,,,1,1,White or Caucasian,,Employed full-time,,4.0,,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,91,0.899999976,"baseball,ice hockey,soccer",,,,,,,,,,,5.0,5.0,5.0,5.0,4.0,Social media,,0.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,4.0,"Hockey, baseball, football",Rooting for local teams,,"MLB,NHL,NFL",,"Go to the court/stadium..., etc.,Watch TV",,Single Game Ticket,,,50,,,,,,,2,1,White or Caucasian,,Employed full-time,,5.0,,1,"['baseball', 'ice hockey', 'soccer']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
100,121,0.899999976,"basketball,ice hockey",,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,"Television broadcasts,Online news websites",,0.0,,,,,,,,,,,,,,,,,,,,2.0,4.0,1.0,,The fast-paced nature of MLS games,,"MLB,NBA,NHL,NFL",,Watch TV,,,,,,,,,,,,3,1,White or Caucasian,,Employed full-time,,6.0,,1,"['basketball', 'ice hockey']",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100,147,0.899999976,,,4.0,5.0,2.0,2.0,3.0,5.0,4.0,3.0,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,4.0,4.0,1.0,,Rooting for local teams,,NFL,,Watch TV,,,,,,,,,,,,3,0,White or Caucasian,,Employed part-time,,6.0,,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,124,0.899999976,"baseball,tennis",,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,Television broadcasts,,1.0,2012.0,the world cup,2.0,,,Watch TV,,,,,,,,,,,,Lower ticket prices,,,,,,,,NFL,,Watch TV,,,,,,,,,,,,3,0,White or Caucasian,,Employed full-time,,5.0,,1,"['baseball', 'tennis']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100,153,0.899999976,"basketball,ice hockey,soccer",,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,"Online news websites,Social media,MLS official website or app",,1.0,2023.0,messi,1.0,Inter miami because Messi plays in that team.,Messi,Watch online livestreams,,,,,,,Season Payment,free,,,,"Lower ticket prices, Enhanced stadium amenities and services, Increased accessibility to watch games (TV, online streaming)",,,,,,,,"MLB,NBA,NHL,NFL",,Watch online livestreams,,,,,,,Season Payment,free,,,,2,1,American Indian or Alaska Native,,Unemployed,,3.0,,1,"['basketball', 'ice hockey', 'soccer']",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
100,168,0.899999976,,,4.0,4.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,4.0,4.0,1.0,,Marketing and advertising campaigns,,,,,,,,,,,,,,,,2,0,White or Caucasian,,Employed full-time,,2.0,,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,89,0.899999976,,,4.0,4.0,3.0,5.0,4.0,5.0,5.0,1.0,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,5.0,1.0,3.0,,"Rooting for local teams,Marketing and advertising campaigns",,,,,,,,,,,,,,,,2,1,White or Caucasian,,Unemployed,,5.0,,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,140,0.899999976,"baseball,golf,others(please specify, and the answer can be more than one sport)",football,,,,,,,,,,4.0,5.0,5.0,4.0,4.0,"Television broadcasts,Online news websites,Social media",,0.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,,"Pure love of soccer,Rooting for local teams,The fast-paced nature of MLS games",,"MLB,NHL,NFL,PGA",,"Watch TV,Watch online livestreams",,,,,,,Season Payment,300,,,,3,1,White or Caucasian,,Employed full-time,,5.0,,1,"['baseball', 'golf', 'others(please specify', 'and the answer can be more than one sport)', 'football']",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
100,87,0.899999976,,,4.0,4.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,4.0,2.0,1.0,,Rooting for local teams,,,,,,,,,,,,,,,,4,0,White or Caucasian,,Employed full-time,,4.0,,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,178,0.699999988,baseball,,,,,,,,,,,2.0,3.0,2.0,3.0,2.0,Social media,,0.0,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,,The fast-paced nature of MLS games,,NBA,,Watch TV,,,,,,,,,,,,2,1,White or Caucasian,,Employed part-time,,5.0,,1,['baseball'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,149,0.899999976,,,4.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,2.0,4.0,1.0,,Other (please specify),curiosity about what the fuss is all about,NFL,,Watch TV,,,,,,,,,,,,5,0,White or Caucasian,,Other (please specify),self employed,2.0,,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,166,0.699999988,tennis,,,,,,,,,,,2.0,1.0,2.0,1.0,3.0,Social media,,0.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,,"Rooting for local teams,The fast-paced nature of MLS games",,"NBA,PGA",,Watch TV,,,,,,,,,,,,2,0,Black or African American,,Employed full-time,,5.0,,1,['tennis'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100,175,0.899999976,"basketball,baseball,soccer,others(please specify, and the answer can be more than one sport)","football, curling",,,,,,,,,,4.0,4.0,4.0,3.0,3.0,Social media,,0.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,5.0,basketball and football mostly,"Rooting for local teams,Other (please specify)",The talent concentration in the league,"NBA,NFL",,"Go to the court/stadium..., etc.,Watch TV,Watch online livestreams",,Single Game Ticket,,,80,,Monthly Payment,,70/month for YouTube TV,,,2,1,White or Caucasian,,Employed full-time,,6.0,,1,"['basketball', 'baseball', 'soccer', 'others(please specify', 'and the answer can be more than one sport)', 'football', 'curling']",0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
100,191,0.899999976,basketball,,,,,,,,,,,5.0,5.0,5.0,4.0,4.0,"Television broadcasts,Online news websites,Social media",,0.0,,,,,,,,,,,,,,,,,,,,3.0,5.0,5.0,"NFL, F1",The fast-paced nature of MLS games,,NFL,,"Watch TV,Watch online livestreams",,,,,,,Season Payment,$10,,,,4,1,White or Caucasian,,Unemployed,,2.0,,1,['basketball'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,89,0.899999976,,,4.0,4.0,1.0,1.0,4.0,5.0,5.0,1.0,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,5.0,3.0,3.0,,Rooting for local teams,,,,,,,,,,,,,,,,3,0,White or Caucasian,,Unemployed,,4.0,,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,179,0.899999976,"others(please specify, and the answer can be more than one sport)",boxing,,,,,,,,,,5.0,4.0,4.0,3.0,2.0,Social media,,0.0,,,,,,,,,,,,,,,,,,,,5.0,2.0,5.0,,The fast-paced nature of MLS games,,"Other, please specify",boxing,"Watch TV,Watch online livestreams",,,,,,,Season Payment,11.99,,,,4,1,White or Caucasian,,Employed full-time,,5.0,,1,"['others(please specify', 'and the answer can be more than one sport)', 'boxing']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,159,0.5,"others(please specify, and the answer can be more than one sport)","football, sailing",,,,,,,,,,2.0,2.0,2.0,2.0,4.0,Social media,,0.0,,,,,,,,,,,,,,,,,,,,4.0,1.0,4.0,"Football, sailing",Rooting for local teams,,NFL,,"Go to the court/stadium..., etc.,Watch TV",,Single Game Ticket,,,80,,,,,,,2,1,White or Caucasian,,Employed full-time,,2.0,,1,"['others(please specify', 'and the answer can be more than one sport)', 'football', 'sailing']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
100,189,0.899999976,soccer,,,,,,,,,,,4.0,4.0,3.0,5.0,3.0,Other (please specify),Radio,1.0,2003.0,Living in DC and having friends that went to DC United games.,4.0,DC United,,"Other, please specify",Youtube highlights,,,,,,,,,,," Enhanced stadium amenities and services, Other (please specify)",Higher quality games,,,,,,,,,,,,,,,,,,,,,4,1,White or Caucasian,,Employed full-time,,6.0,,1,['soccer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,149,0.899999976,"basketball,baseball,others(please specify, and the answer can be more than one sport)",football,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,"Online news websites,Social media,Word of mouth (friends, family)",,1.0,2007.0,New Team,4.0,Houston Dynamo,,Watch online livestreams,,,,,,,Others,,,,Fubo TV,"Lower ticket prices, Enhanced stadium amenities and services, Better marketing and promotion of MLS",,,,,,,,"MLB,NBA,NFL",,"Watch TV,Watch online livestreams",,,,,,,Monthly Payment,,50,,,2,1,Other,Latino,Employed full-time,,2.0,,1,"['basketball', 'baseball', 'others(please specify', 'and the answer can be more than one sport)', 'football']",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,113,0.899999976,baseball,,,,,,,,,,,4.0,5.0,5.0,4.0,3.0,"Online news websites,Social media",,0.0,,,,,,,,,,,,,,,,,,,,2.0,3.0,4.0,,Rooting for local teams,,MLB,,"Go to the court/stadium..., etc.,Watch TV,Watch online livestreams",,Single Game Ticket,,,20,,Others,,,,0,2,1,Asian,,Unemployed,,3.0,,1,['baseball'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,159,0.899999976,"basketball,baseball,others(please specify, and the answer can be more than one sport)",football,,,,,,,,,,4.0,4.0,5.0,2.0,2.0,Never,,0.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,5.0,,The fast-paced nature of MLS games,,"MLB,NBA,NHL,NFL",,"Go to the court/stadium..., etc.,Watch TV,Watch online livestreams",,Single Game Ticket,,,20,,Monthly Payment,,15,,,2,1,White or Caucasian,,Employed full-time,,6.0,,1,"['basketball', 'baseball', 'others(please specify', 'and the answer can be more than one sport)', 'football']",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,123,0.899999976,,,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,4.0,4.0,3.0,,Marketing and advertising campaigns,,"MLB,NBA,NHL,NFL,PGA,WNBA",,"Go to the court/stadium..., etc.,Watch TV",,Single Game Ticket,,,100,,,,,,,2,0,White or Caucasian,,Employed full-time,,6.0,,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,127,0.899999976,"basketball,baseball,ice hockey,golf,tennis",,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,Never,,0.0,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,,Other (please specify),no internets in soccer,"MLB,NBA,NHL,NFL,PGA",,"Go to the court/stadium..., etc.,Watch TV",,Season Ticket,3000.0,,,,,,,,,4,1,White or Caucasian,,Employed full-time,,5.0,,1,"['basketball', 'baseball', 'ice hockey', 'golf', 'tennis']",0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
100,191,0.899999976,"basketball,others(please specify, and the answer can be more than one sport)",football (nfl),,,,,,,,,,5.0,5.0,5.0,4.0,4.0,"Online news websites,Social media,Word of mouth (friends, family)",,0.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,5.0,"NFL, NBA","Rooting for local teams,Marketing and advertising campaigns,The fast-paced nature of MLS games",,"NBA,NFL",,Watch TV,,,,,,,,,,,,3,1,White or Caucasian,,Employed full-time,,6.0,,1,"['basketball', 'others(please specify', 'and the answer can be more than one sport)', 'football']",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,137,0.899999976,"basketball,tennis,soccer",,,,,,,,,,,4.0,4.0,4.0,3.0,3.0,"Television broadcasts,Word of mouth (friends, family)",,0.0,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,,"Pure love of soccer,Rooting for local teams,The fast-paced nature of MLS games,The diverse composition of MLS teams",,NFL,,Watch TV,,,,,,,,,,,,4,1,White or Caucasian,,Employed full-time,,6.0,,1,"['basketball', 'tennis', 'soccer']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
100,147,0.899999976,,,4.0,4.0,3.0,3.0,2.0,5.0,4.0,3.0,3.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,5.0,5.0,3.0,,Rooting for local teams,,,,,,,,,,,,,,,,3,0,White or Caucasian,,Employed part-time,,3.0,,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,191,0.800000012,"others(please specify, and the answer can be more than one sport)","football, formula 1, alpine skiing",,,,,,,,,,4.0,5.0,4.0,4.0,1.0,Television broadcasts,,0.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,5.0,nfl,Other (please specify),not interested,"NHL,NFL,Other, please specify",formula 1,Watch TV,,,,,,,,,,,,5,1,White or Caucasian,,Employed full-time,,1.0,it is too expensive to be a fan of professional sports,1,"['others(please specify', 'and the answer can be more than one sport)', 'football', 'formula 1', 'alpine skiing']",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
100,103,0.899999976,"basketball,baseball,tennis,soccer",,,,,,,,,,,4.0,4.0,4.0,5.0,4.0,"Television broadcasts,Online news websites,Social media",,1.0,2015.0,I moved to Kansas City,3.0,Sporting KC,Zusi ,Watch TV,,,,,,,,,,,,"Lower ticket prices, Enhanced stadium amenities and services, More interactive fan engagement activities, Better marketing and promotion of MLS, Increased accessibility to watch games (TV, online streaming)",,,,,,,,"MLB,NBA,NFL",,Watch TV,,,,,,,,,,,,3,1,Asian,,Employed full-time,,6.0,,1,"['basketball', 'baseball', 'tennis', 'soccer']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
100,119,0.899999976,basketball,,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,"Television broadcasts,Online news websites,Social media",,1.0,2020.0,friends,2.0,,,Watch online livestreams,,,,,,,Others,,,,watch at friend's house,Lower ticket prices,,,,,,,,"NBA,NFL",,Watch online livestreams,,,,,,,Others,,,,watch with friends,2,1,Asian,,Employed part-time,,4.0,,1,['basketball'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,189,0.899999976,"basketball,tennis,soccer,others(please specify, and the answer can be more than one sport)",volleyball,,,,,,,,,,4.0,5.0,4.0,5.0,3.0,"Television broadcasts,Online news websites",,0.0,,,,,,,,,,,,,,,,,,,,4.0,3.0,5.0,volleyball,The diverse composition of MLS teams,,"NBA,WNBA",,"Watch TV,Watch online livestreams",,,,,,,Others,,,,$10,2,0,"Black or African American,Asian",,Student,,2.0,,1,"['basketball', 'tennis', 'soccer', 'others(please specify', 'and the answer can be more than one sport)', 'volleyball']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
100,160,0.899999976,"basketball,baseball,ice hockey",,,,,,,,,,,4.0,5.0,4.0,4.0,4.0,"Television broadcasts,Online news websites,MLS official website or app",,1.0,2023.0,san diego is getting a team,1.0,san diego fc,,Watch TV,,,,,,,,,,,,"Lower ticket prices, Better marketing and promotion of MLS, Increased accessibility to watch games (TV, online streaming)",,,,,,,,"MLB,NHL,NFL",,"Go to the court/stadium..., etc.,Watch TV",,Single Game Ticket,,,100,,,,,,,4,1,White or Caucasian,,Retired,,6.0,na,1,"['basketball', 'baseball', 'ice hockey']",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100,73,0.5,,,4.0,4.0,1.0,2.0,1.0,5.0,3.0,1.0,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,5.0,1.0,1.0,,"Rooting for local teams,The fast-paced nature of MLS games",,,,,,,,,,,,,,,,3,1,White or Caucasian,,Unemployed,,3.0,,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,274,0.699999988,basketball,,,,,,,,,,,4.0,5.0,5.0,4.0,5.0,Social media,,1.0,2023.0,because of something on social media,1.0,Inter Miami because of messi,,Watch TV,,,,,,,,,,,," Increased accessibility to watch games (TV, online streaming)",,,,,,,,NBA,,Watch TV,,,,,,,,,,,,1,1,White or Caucasian,,Employed part-time,,5.0,,1,['basketball'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,230,0.899999976,"basketball,baseball,soccer",,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,"Television broadcasts,Social media",,1.0,2009.0,Friends got me into it,4.0,,,Watch TV,,,,,,,,,,,, Enhanced stadium amenities and services,,,,,,,,"MLB,NBA,NFL",,Watch TV,,,,,,,,,,,,3,1,Black or African American,,Unemployed,,1.0,,1,"['basketball', 'baseball', 'soccer']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,185,0.899999976,"baseball,others(please specify, and the answer can be more than one sport)",football,,,,,,,,,,3.0,3.0,3.0,4.0,4.0,Television broadcasts,,0.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,Rooting for local teams,,NFL,,Watch TV,,,,,,,,,,,,6,1,White or Caucasian,,Retired,,6.0,,1,"['baseball', 'others(please specify', 'and the answer can be more than one sport)', 'football']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,180,0.899999976,"basketball,baseball,others(please specify, and the answer can be more than one sport)","gymnastics, football",,,,,,,,,,4.0,5.0,4.0,5.0,4.0,Social media,,0.0,,,,,,,,,,,,,,,,,,,,4.0,1.0,4.0,,"Rooting for local teams,The diverse composition of MLS teams",,"MLB,NBA,NFL",,"Go to the court/stadium..., etc.,Watch TV",,Single Game Ticket,,,60,,,,,,,3,0,White or Caucasian,,Employed full-time,,6.0,,1,"['basketball', 'baseball', 'others(please specify', 'and the answer can be more than one sport)', 'gymnastics', 'football']",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
100,88,0.899999976,"basketball,baseball,ice hockey",,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,"Television broadcasts,Online news websites",,0.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,Rooting for local teams,,"MLB,NBA,NHL,NFL,PGA",,"Go to the court/stadium..., etc.,Watch TV",,Single Game Ticket,,,90,,,,,,,4,1,White or Caucasian,,Employed full-time,,3.0,thanks,1,"['basketball', 'baseball', 'ice hockey']",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100,111,0.800000012,,,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,,The fast-paced nature of MLS games,,,,,,,,,,,,,,,,3,1,"White or Caucasian,Asian",,Employed full-time,,5.0,,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,280,0.800000012,"baseball,soccer",,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,"Television broadcasts,Social media,MLS official website or app",,1.0,2018.0,they signed foreign player to promote the leqgue.,2.0,Inter Miami,Messi. the style of play.,"Watch TV,Watch online livestreams",,,,,,,Monthly Payment,,300,,," Enhanced stadium amenities and services, Increased accessibility to watch games (TV, online streaming)",,,,,,,,MLB,,Watch TV,,,,,,,,,,,,3,1,White or Caucasian,,Employed full-time,,5.0,,1,"['baseball', 'soccer']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,189,0.899999976,soccer,,,,,,,,,,,3.0,3.0,2.0,3.0,4.0,Television broadcasts,,1.0,2022.0,I saw it on tv,2.0,,,Watch TV,,,,,,,,,,,, Enhanced stadium amenities and services,,,,,,,,"NBA,NFL",,Watch TV,,,,,,,,,,,,2,1,White or Caucasian,,Employed full-time,,3.0,,1,['soccer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,295,0.899999976,"baseball,golf,soccer",,,,,,,,,,,1.0,2.0,2.0,2.0,1.0,"Television broadcasts,Social media,MLS official website or app",,1.0,2019.0,i love team competition,2.0,fc cincinnati,,"Watch TV,Watch online livestreams",,,,,,,Season Payment,23,,,," Enhanced stadium amenities and services, More interactive fan engagement activities, Increased accessibility to watch games (TV, online streaming)",,,,,,,,NFL,,Watch online livestreams,,,,,,,Season Payment,10,,,,2,1,Black or African American,,Employed full-time,,5.0,,1,"['baseball', 'golf', 'soccer']",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
100,180,0.899999976,"baseball,others(please specify, and the answer can be more than one sport)",nfl,,,,,,,,,,5.0,5.0,5.0,5.0,4.0,Social media,,0.0,,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,,"Pure love of soccer,The fast-paced nature of MLS games",,"MLB,NFL",,"Go to the court/stadium..., etc.,Watch TV,Watch online livestreams",,Single Game Ticket,,,250,,Season Payment,50,,,,3,1,White or Caucasian,,Employed full-time,,2.0,,1,"['baseball', 'others(please specify', 'and the answer can be more than one sport)', 'football']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,265,0.300000012,soccer,,,,,,,,,,,5.0,3.0,4.0,3.0,3.0,Social media,,1.0,2000.0,I fell in love with their tactics,2.0,Yes,No,Watch TV,,,,,,,,,,,, Better marketing and promotion of MLS,,,,,,,,NBA,,Watch TV,,,,,,,,,,,,2,1,White or Caucasian,,Employed part-time,,1.0,,1,['soccer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,98,0.300000012,baseball,,,,,,,,,,,2.0,3.0,2.0,3.0,2.0,Social media,,0.0,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,,Marketing and advertising campaigns,,NFL,,Watch TV,,,,,,,,,,,,2,1,White or Caucasian,,Employed part-time,,5.0,,1,['baseball'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,122,0.899999976,,,5.0,3.0,1.0,1.0,3.0,5.0,5.0,4.0,3.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,5.0,4.0,5.0,rugby,Other (please specify),Nothing,"Other, please specify",Rugby Union,"Watch TV,Watch online livestreams",,,,,,,Others,,,,"I'm not sure, someone else pays for it",2,0,"White or Caucasian,Asian",,Student,,1.0,,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,257,0.300000012,,,3.0,5.0,3.0,3.0,3.0,2.0,5.0,2.0,3.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,4.0,2.0,4.0,"mma, american football",Other (please specify),betting,"NFL,Other, please specify",ufc,"Watch TV,Watch online livestreams",,,,,,,"Season Payment,Monthly Payment,Single Game Payment,Others",0,0,0,0,2,1,White or Caucasian,,Employed full-time,,2.0,,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,131,0.699999988,"basketball,baseball,soccer",,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,"Television broadcasts,Social media",,1.0,20.0,i love it,4.0,,,Watch online livestreams,,,,,,,Monthly Payment,,,,, Enhanced stadium amenities and services,,,,,,,,"NBA,NFL",,Watch TV,,,,,,,,,,,,2,1,Black or African American,,Employed full-time,,4.0,,1,"['basketball', 'baseball', 'soccer']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,364,0.899999976,"soccer,others(please specify, and the answer can be more than one sport)",american football,,,,,,,,,,4.0,4.0,4.0,4.0,3.0,Online news websites,,1.0,1986.0,School,4.0,Seattle Sounders,none,"Watch TV,Watch online livestreams",,,,,,,Monthly Payment,,5.99,,,"Lower ticket prices, More interactive fan engagement activities",,,,,,,,"MLB,NHL,NFL",,Watch TV,,,,,,,,,,,,4,0,White or Caucasian,,Employed full-time,,4.0,none thanks,1,"['soccer', 'others(please specify', 'and the answer can be more than one sport)', 'football']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
